accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate,epoch,track,fold,mode_label
0.515417754650116,0.5191959738731384,0.6971689462661743,0.5181553959846497,0.5277217030525208,0.6943538784980774,0.0010000000474974513,1,vanilla_volume_assisted,2,inner_epoch_selection
0.5285462737083435,0.5382767915725708,0.6925179958343506,0.5241466760635376,0.5293347835540771,0.6940075159072876,0.0010000000474974513,2,vanilla_volume_assisted,2,inner_epoch_selection
0.5282136797904968,0.5409526228904724,0.6916928291320801,0.5246913433074951,0.5329404473304749,0.6934256553649902,0.0010000000474974513,3,vanilla_volume_assisted,2,inner_epoch_selection
0.532713770866394,0.5465908050537109,0.6905496120452881,0.5226942896842957,0.5327410101890564,0.6931917667388916,0.0010000000474974513,4,vanilla_volume_assisted,2,inner_epoch_selection
0.5348464250564575,0.5506159067153931,0.68986576795578,0.5237835645675659,0.5327017903327942,0.6934285759925842,0.0010000000474974513,5,vanilla_volume_assisted,2,inner_epoch_selection
0.5372138619422913,0.5525961518287659,0.6895215511322021,0.5257806777954102,0.5297726392745972,0.6943438053131104,0.0010000000474974513,6,vanilla_volume_assisted,2,inner_epoch_selection
0.5405791401863098,0.5582022666931152,0.6884339451789856,0.5254175662994385,0.532547652721405,0.6936036944389343,0.0010000000474974513,7,vanilla_volume_assisted,2,inner_epoch_selection
0.5449814200401306,0.5599726438522339,0.6879062652587891,0.5235112309455872,0.5319147706031799,0.6937628388404846,0.0005000000237487257,8,vanilla_volume_assisted,2,inner_epoch_selection
0.5447466373443604,0.5639687776565552,0.6872211694717407,0.5208787322044373,0.5316324234008789,0.6942068338394165,0.0005000000237487257,9,vanilla_volume_assisted,2,inner_epoch_selection
0.5142935514450073,0.5205618739128113,0.69721519947052,,,,,1,vanilla_volume_assisted,2,final_full_outer_train
0.5233235955238342,0.5317738056182861,0.6935986876487732,,,,,2,vanilla_volume_assisted,2,final_full_outer_train
0.5275890827178955,0.5413560271263123,0.6915709972381592,,,,,3,vanilla_volume_assisted,2,final_full_outer_train
0.5144383907318115,0.5181505680084229,0.6984990835189819,0.5190091729164124,0.5269700288772583,0.6940721273422241,0.0010000000474974513,1,vanilla_volume_assisted,3,inner_epoch_selection
0.5233396887779236,0.5309518575668335,0.6940225958824158,0.520733118057251,0.526094377040863,0.6944567561149597,0.0010000000474974513,2,vanilla_volume_assisted,3,inner_epoch_selection
0.5247883200645447,0.5375539660453796,0.6924116015434265,0.5193721055984497,0.5265688300132751,0.6940432190895081,0.0010000000474974513,3,vanilla_volume_assisted,3,inner_epoch_selection
0.5283939242362976,0.5409451127052307,0.6915875673294067,0.5202794671058655,0.5247872471809387,0.6948688626289368,0.0010000000474974513,4,vanilla_volume_assisted,3,inner_epoch_selection
0.5352509617805481,0.5492165088653564,0.6901222467422485,0.5212775468826294,0.5244526863098145,0.694495439529419,0.0005000000237487257,5,vanilla_volume_assisted,3,inner_epoch_selection
0.5338505506515503,0.550125002861023,0.6899562478065491,0.5221849083900452,0.5233267545700073,0.6950078010559082,0.0005000000237487257,6,vanilla_volume_assisted,3,inner_epoch_selection
0.535798192024231,0.5499723553657532,0.6897940039634705,0.5205516815185547,0.5260530114173889,0.6946642994880676,0.0005000000237487257,7,vanilla_volume_assisted,3,inner_epoch_selection
0.5124201774597168,0.5173510313034058,0.6988807916641235,,,,,1,vanilla_volume_assisted,3,final_full_outer_train
0.49848583340644836,0.4959631562232971,0.7269517183303833,,,,,1,tuned_price_only,1,final_full_outer_train
0.5046391487121582,0.5077386498451233,0.7151550650596619,,,,,2,tuned_price_only,1,final_full_outer_train
0.5145296454429626,0.5182197690010071,0.7105807065963745,,,,,3,tuned_price_only,1,final_full_outer_train
0.5179123878479004,0.5234091877937317,0.7079748511314392,,,,,4,tuned_price_only,1,final_full_outer_train
0.5178157091140747,0.5240126848220825,0.7069884538650513,,,,,5,tuned_price_only,1,final_full_outer_train
0.5220683217048645,0.5306931138038635,0.7048516869544983,,,,,6,tuned_price_only,1,final_full_outer_train
0.5254510045051575,0.5372287631034851,0.7027900815010071,,,,,7,tuned_price_only,1,final_full_outer_train
0.525483250617981,0.5324415564537048,0.7035198211669922,,,,,8,tuned_price_only,1,final_full_outer_train
0.5264497399330139,0.5387983322143555,0.7019634246826172,,,,,9,tuned_price_only,1,final_full_outer_train
0.5307989716529846,0.5412094593048096,0.7010943293571472,,,,,10,tuned_price_only,1,final_full_outer_train
0.5252255201339722,0.5371415019035339,0.7012856006622314,,,,,11,tuned_price_only,1,final_full_outer_train
0.5258376002311707,0.5418951511383057,0.7001581192016602,,,,,12,tuned_price_only,1,final_full_outer_train
0.5288337469100952,0.5406768918037415,0.7000117301940918,,,,,13,tuned_price_only,1,final_full_outer_train
