date,daily_net_log_return,daily_gross_log_return,daily_cost,active_bars,turnover_units,daily_net_return,model_family,track,fold,equity,display_name
2022-01-02 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,tuned_volume_assisted,1,1.0,LightGBM | tuned volume assisted
2022-05-06 00:00:00+00:00,-0.0023015262499595946,-0.001801526249959595,0.0005,57,5.0,-0.002298879769124351,LightGBM,tuned_volume_assisted,1,0.9093232405265198,LightGBM | tuned volume assisted
2022-05-08 00:00:00+00:00,-0.0005233106558238988,-0.0002233106558238988,0.00030000000000000003,4,3.0,-0.0005231737526846247,LightGBM,tuned_volume_assisted,1,0.9088475064743702,LightGBM | tuned volume assisted
2022-05-09 00:00:00+00:00,0.0065320613883546935,0.007132061388354694,0.0006000000000000001,39,6.0,0.006553441828776929,LightGBM,tuned_volume_assisted,1,0.9148035857392789,LightGBM | tuned volume assisted
2022-05-10 00:00:00+00:00,-0.004650813810110037,-0.004050813810110037,0.0006000000000000001,31,6.0,-0.004640015522323182,LightGBM,tuned_volume_assisted,1,0.9105588829015717,LightGBM | tuned volume assisted
2022-05-11 00:00:00+00:00,-0.0020139046951454156,-0.0014139046951454149,0.0006000000000000001,56,6.0,-0.002011878149736246,LightGBM,tuned_volume_assisted,1,0.9087269493810138,LightGBM | tuned volume assisted
2022-05-12 00:00:00+00:00,-0.0120511430871746,-0.011451143087174598,0.0006000000000000001,45,6.0,-0.011978818883629394,LightGBM,tuned_volume_assisted,1,0.8978414738397056,LightGBM | tuned volume assisted
2022-05-13 00:00:00+00:00,-0.0002551104517144,4.488954828560005e-05,0.00030000000000000003,5,3.0,-0.0002550779138100756,LightGBM,tuned_volume_assisted,1,0.8976124543096264,LightGBM | tuned volume assisted
2022-05-15 00:00:00+00:00,-0.0001,0.0,0.0001,0,1.0,-9.999500016666385e-05,LightGBM,tuned_volume_assisted,1,0.8975226975521081,LightGBM | tuned volume assisted
2022-05-16 00:00:00+00:00,0.0031674232761288537,0.0036674232761288537,0.0005,10,5.0,0.0031724448616632372,LightGBM,tuned_volume_assisted,1,0.9003700388221834,LightGBM | tuned volume assisted
2022-05-17 00:00:00+00:00,-0.003683540079179634,-0.0031835400791796345,0.0005,10,5.0,-0.003676764167755864,LightGBM,tuned_volume_assisted,1,0.897059590525721,LightGBM | tuned volume assisted
2022-05-18 00:00:00+00:00,0.0006805654834407919,0.001280565483440792,0.0006000000000000001,47,6.0,0.0006807971206745922,LightGBM,tuned_volume_assisted,1,0.8976703061120245,LightGBM | tuned volume assisted
2022-05-19 00:00:00+00:00,0.0028831870368265003,0.0032831870368265,0.0004,8,4.0,0.0028873474179960112,LightGBM,tuned_volume_assisted,1,0.9002621921525886,LightGBM | tuned volume assisted
2022-05-20 00:00:00+00:00,0.00033304039817986944,0.0008330403981798693,0.0005,11,5.0,0.0003330958622904667,LightGBM,tuned_volume_assisted,1,0.9005620657637712,LightGBM | tuned volume assisted
2022-05-22 00:00:00+00:00,0.0009966094266679127,0.0012966094266679126,0.00030000000000000003,4,3.0,0.0009971062068607761,LightGBM,tuned_volume_assisted,1,0.9014600217892076,LightGBM | tuned volume assisted
2022-05-23 00:00:00+00:00,-0.0004067385913929715,0.00019326140860702852,0.0006000000000000001,42,6.0,-0.0004066558844658674,LightGBM,tuned_volume_assisted,1,0.9010934377667363,LightGBM | tuned volume assisted
2022-05-24 00:00:00+00:00,0.007845760602327053,0.008445760602327051,0.0006000000000000001,67,6.0,0.00787661923239047,LightGBM,tuned_volume_assisted,1,0.9081910076688307,LightGBM | tuned volume assisted
2022-05-25 00:00:00+00:00,9.800835066838162e-05,0.0006980083506683817,0.0006000000000000001,16,6.0,9.801315364366125e-05,LightGBM,tuned_volume_assisted,1,0.9082800223336032,LightGBM | tuned volume assisted
