date,daily_net_log_return,daily_gross_log_return,daily_cost,active_bars,turnover_units,daily_net_return,model_family,track,fold
2022-09-04 00:00:00+00:00,-0.0014515620558570217,-0.0012515620558570218,0.0002,5,2.0,-0.001450509049219173,LightGBM,vanilla_volume_assisted,1
2022-09-05 00:00:00+00:00,0.0016463750100489474,0.0021463750100489476,0.0005,69,5.0,0.0016477310294558123,LightGBM,vanilla_volume_assisted,1
2022-09-06 00:00:00+00:00,-0.015126834277345243,-0.014726834277345242,0.0004,79,4.0,-0.015012998434520752,LightGBM,vanilla_volume_assisted,1
2022-09-07 00:00:00+00:00,0.01767560855209888,0.01807560855209888,0.0004,79,4.0,0.017832746592440163,LightGBM,vanilla_volume_assisted,1
2022-09-08 00:00:00+00:00,-0.004026489814824518,-0.0036264898148245187,0.0004,79,4.0,-0.004018394373758505,LightGBM,vanilla_volume_assisted,1
2022-09-09 00:00:00+00:00,-0.001683274227607093,-0.001383274227607093,0.00030000000000000003,80,3.0,-0.001681858316111673,LightGBM,vanilla_volume_assisted,1
2022-09-11 00:00:00+00:00,-0.0006044061208556,-0.00030440612085559995,0.00030000000000000003,4,3.0,-0.0006042235042694744,LightGBM,vanilla_volume_assisted,1
2022-09-12 00:00:00+00:00,0.005574236493956126,0.005974236493956125,0.0004,70,4.0,0.005589801457691612,LightGBM,vanilla_volume_assisted,1
2022-09-13 00:00:00+00:00,0.001714669769938081,0.0021146697699380807,0.0004,10,4.0,0.0017161406567229864,LightGBM,vanilla_volume_assisted,1
2022-09-14 00:00:00+00:00,-0.003946909894784751,-0.00354690989478475,0.0004,77,4.0,-0.003939131083380398,LightGBM,vanilla_volume_assisted,1
2022-09-15 00:00:00+00:00,-0.016049894211115173,-0.01564989421111517,0.0004,75,4.0,-0.01592178097604713,LightGBM,vanilla_volume_assisted,1
2022-09-16 00:00:00+00:00,0.009016019842582152,0.009316019842582152,0.00030000000000000003,80,3.0,0.009056786575265985,LightGBM,vanilla_volume_assisted,1
2022-09-18 00:00:00+00:00,-0.0006796103408055,-0.0003796103408055,0.00030000000000000003,4,3.0,-0.0006793794580042256,LightGBM,vanilla_volume_assisted,1
2022-09-19 00:00:00+00:00,0.00014138499685434103,0.0005413849968543409,0.0004,76,4.0,0.00014139499218401852,LightGBM,vanilla_volume_assisted,1
2022-09-20 00:00:00+00:00,0.007758231457668311,0.008158231457668311,0.0004,78,4.0,0.0077884045147231795,LightGBM,vanilla_volume_assisted,1
2022-09-21 00:00:00+00:00,0.0015202574876564947,0.001920257487656495,0.0004,8,4.0,0.001521413664892446,LightGBM,vanilla_volume_assisted,1
2022-09-22 00:00:00+00:00,-0.010096812008591034,-0.009696812008591033,0.0004,76,4.0,-0.010046010324338939,LightGBM,vanilla_volume_assisted,1
2022-09-23 00:00:00+00:00,-0.002210525767618,-0.001810525767618,0.0004,12,4.0,-0.0022080843548000217,LightGBM,vanilla_volume_assisted,1
2022-09-25 00:00:00+00:00,0.0008701789010448999,0.0010701789010449,0.0002,4,2.0,0.0008705576165468631,LightGBM,vanilla_volume_assisted,1
2022-09-26 00:00:00+00:00,0.012301835327983502,0.012701835327983503,0.0004,77,4.0,0.012377814144172383,LightGBM,vanilla_volume_assisted,1
2022-09-27 00:00:00+00:00,0.00037021641539594977,0.0007702164153959497,0.0004,75,4.0,0.00037028495395086125,LightGBM,vanilla_volume_assisted,1
2022-09-28 00:00:00+00:00,0.0005218131353218207,0.0009218131353218208,0.0004,9,4.0,0.0005219493034795963,LightGBM,vanilla_volume_assisted,1
2022-09-29 00:00:00+00:00,0.0030694295590849574,0.003469429559084957,0.0004,79,4.0,0.003074145081414237,LightGBM,vanilla_volume_assisted,1
2022-09-30 00:00:00+00:00,-0.0012704567419702434,-0.000970456741970243,0.00030000000000000003,80,3.0,-0.0012696500534608024,LightGBM,vanilla_volume_assisted,1
2022-10-02 00:00:00+00:00,-0.0004442673565147592,-0.00014426735651475913,0.00030000000000000003,4,3.0,-0.0004441686843855708,LightGBM,vanilla_volume_assisted,1
2022-10-03 00:00:00+00:00,0.019548736042200112,0.019948736042200113,0.0004,74,4.0,0.01974106379315077,LightGBM,vanilla_volume_assisted,1
2022-10-04 00:00:00+00:00,-0.017485062703717462,-0.017085062703717464,0.0004,77,4.0,-0.017333086057713443,LightGBM,vanilla_volume_assisted,1
2022-10-05 00:00:00+00:00,0.0008236073625223518,0.0012236073625223518,0.0004,76,4.0,0.0008239466201980239,LightGBM,vanilla_volume_assisted,1
2022-10-06 00:00:00+00:00,-0.0009077124455353564,-0.0005077124455353562,0.0004,8,4.0,-0.0009073005992156213,LightGBM,vanilla_volume_assisted,1
2022-10-07 00:00:00+00:00,0.0002189754920800991,0.0006189754920800991,0.0004,11,4.0,0.0002189994689631991,LightGBM,vanilla_volume_assisted,1
2022-10-09 00:00:00+00:00,0.0005811435461029,0.0006811435461029,0.0001,3,1.0,0.0005813124427296312,LightGBM,vanilla_volume_assisted,1
2022-10-10 00:00:00+00:00,-0.01567957384106972,-0.015179573841069719,0.0005,80,5.0,-0.015557289280640152,LightGBM,vanilla_volume_assisted,1
2022-10-11 00:00:00+00:00,0.0004527921539256838,0.0008527921539256837,0.0004,79,4.0,0.0004528946797668354,LightGBM,vanilla_volume_assisted,1
2022-10-12 00:00:00+00:00,-0.0038605062623672352,-0.003460506262367235,0.0004,77,4.0,-0.0038530640880001243,LightGBM,vanilla_volume_assisted,1
2022-10-13 00:00:00+00:00,-0.0025414054748304988,-0.002141405474830499,0.0004,79,4.0,-0.0025381788379130743,LightGBM,vanilla_volume_assisted,1
2022-10-14 00:00:00+00:00,-0.0014326070125398052,-0.0010326070125398052,0.0004,12,4.0,-0.0014315813209764272,LightGBM,vanilla_volume_assisted,1
2022-10-16 00:00:00+00:00,-0.0007389471460986669,-0.0005389471460986669,0.0002,4,2.0,-0.0007386741918933293,LightGBM,vanilla_volume_assisted,1
2022-10-17 00:00:00+00:00,-0.002113911790103659,-0.0017139117901036588,0.0004,77,4.0,-0.00211167905212295,LightGBM,vanilla_volume_assisted,1
2022-10-18 00:00:00+00:00,7.83317374565742e-05,0.00047833173745657456,0.0004,52,4.0,7.833480546715066e-05,LightGBM,vanilla_volume_assisted,1
2022-10-19 00:00:00+00:00,-0.01244174761205215,-0.01204174761205215,0.0004,76,4.0,-0.01236466906532896,LightGBM,vanilla_volume_assisted,1
2022-10-20 00:00:00+00:00,0.002213541802062353,0.0026135418020623528,0.0004,80,4.0,0.0022159934943577486,LightGBM,vanilla_volume_assisted,1
2022-10-21 00:00:00+00:00,0.02154756435995959,0.02184756435995959,0.00030000000000000003,73,3.0,0.02178138955939035,LightGBM,vanilla_volume_assisted,1
2022-10-23 00:00:00+00:00,0.0039822154553749,0.004382215455374899,0.0004,6,4.0,0.003990155010849872,LightGBM,vanilla_volume_assisted,1
2022-10-24 00:00:00+00:00,-0.0021890752161081,-0.0018890752161081,0.00030000000000000003,6,3.0,-0.002186680938360608,LightGBM,vanilla_volume_assisted,1
2022-10-25 00:00:00+00:00,0.0012822416465450368,0.0016822416465450366,0.0004,79,4.0,0.0012830640698426876,LightGBM,vanilla_volume_assisted,1
2022-10-26 00:00:00+00:00,-0.004915870825812509,-0.004515870825812509,0.0004,77,4.0,-0.0049038077078293885,LightGBM,vanilla_volume_assisted,1
2022-10-27 00:00:00+00:00,-0.0025924707610129175,-0.002192470761012918,0.0004,80,4.0,-0.0025891132107666026,LightGBM,vanilla_volume_assisted,1
2022-10-28 00:00:00+00:00,-0.012887101265216007,-0.012587101265216007,0.00030000000000000003,74,3.0,-0.01280441813875799,LightGBM,vanilla_volume_assisted,1
2022-10-30 00:00:00+00:00,-0.0001,0.0,0.0001,0,1.0,-9.999500016666385e-05,LightGBM,vanilla_volume_assisted,1
2022-10-31 00:00:00+00:00,0.006970632128937425,0.007370632128937424,0.0004,74,4.0,0.006994983533754828,LightGBM,vanilla_volume_assisted,1
2022-11-01 00:00:00+00:00,-0.007779329280861726,-0.007379329280861726,0.0004,76,4.0,-0.0077491486113294705,LightGBM,vanilla_volume_assisted,1
2022-11-02 00:00:00+00:00,0.008211078312155432,0.008611078312155431,0.0004,77,4.0,0.00824488167301829,LightGBM,vanilla_volume_assisted,1
2022-11-03 00:00:00+00:00,-0.007236927486026282,-0.006836927486026282,0.0004,73,4.0,-0.007210803982261149,LightGBM,vanilla_volume_assisted,1
2022-11-04 00:00:00+00:00,-0.02125142667047601,-0.020851426670476007,0.0004,51,4.0,-0.02102720624621801,LightGBM,vanilla_volume_assisted,1
2022-11-06 00:00:00+00:00,-0.0021731523540573,-0.0020731523540573,0.0001,2,1.0,-0.0021707927680364447,LightGBM,vanilla_volume_assisted,1
2022-11-07 00:00:00+00:00,-0.00013895759427598594,0.00036104240572401423,0.0005,79,5.0,-0.00013894794011670708,LightGBM,vanilla_volume_assisted,1
2022-11-08 00:00:00+00:00,-0.021748436341452623,-0.02134843634145262,0.0004,54,4.0,-0.02151364430011482,LightGBM,vanilla_volume_assisted,1
2022-11-09 00:00:00+00:00,0.001227613830973911,0.001627613830973911,0.0004,67,4.0,0.0012283676572706348,LightGBM,vanilla_volume_assisted,1
2022-11-10 00:00:00+00:00,-0.020476086192453634,-0.020076086192453633,0.0004,53,4.0,-0.020267874680127806,LightGBM,vanilla_volume_assisted,1
2022-11-11 00:00:00+00:00,0.012942954291636985,0.013242954291636985,0.00030000000000000003,84,3.0,0.013027076864284393,LightGBM,vanilla_volume_assisted,1
2022-11-13 00:00:00+00:00,-0.000404136254854,-0.000204136254854,0.0002,2,2.0,-0.0004040546027976877,LightGBM,vanilla_volume_assisted,1
2022-11-14 00:00:00+00:00,-0.0023102911479566768,-0.0018102911479566763,0.0005,79,5.0,-0.0023076244793514,LightGBM,vanilla_volume_assisted,1
2022-11-15 00:00:00+00:00,-0.003128974399376473,-0.0027289743993764723,0.0004,80,4.0,-0.003124084260683002,LightGBM,vanilla_volume_assisted,1
2022-11-16 00:00:00+00:00,0.0008297685615108298,0.0012297685615108298,0.0004,84,4.0,0.0008301129146814912,LightGBM,vanilla_volume_assisted,1
2022-11-17 00:00:00+00:00,-0.0033299489941331587,-0.0029299489941331585,0.0004,74,4.0,-0.0033244108629183478,LightGBM,vanilla_volume_assisted,1
2022-11-18 00:00:00+00:00,0.0068187126672536475,0.007118712667253647,0.00030000000000000003,80,3.0,0.006842013017831494,LightGBM,vanilla_volume_assisted,1
2022-11-20 00:00:00+00:00,-0.0005362136044058,-0.0003362136044058,0.0002,1,2.0,-0.0005360698675833664,LightGBM,vanilla_volume_assisted,1
2022-11-21 00:00:00+00:00,-0.0008427816189199,-0.0005427816189198999,0.00030000000000000003,8,3.0,-0.0008424265782388529,LightGBM,vanilla_volume_assisted,1
2022-11-22 00:00:00+00:00,-0.0004992843608018676,-9.928436080186765e-05,0.0004,77,4.0,-0.0004991597391068581,LightGBM,vanilla_volume_assisted,1
2022-11-23 00:00:00+00:00,-0.004873121299745104,-0.004473121299745105,0.0004,80,4.0,-0.004861266907924322,LightGBM,vanilla_volume_assisted,1
2022-11-24 00:00:00+00:00,-0.00042269591112694164,-2.2695911126941268e-05,0.0004,61,4.0,-0.00042260658779624816,LightGBM,vanilla_volume_assisted,1
2022-11-25 00:00:00+00:00,0.001043330389468419,0.0013433303894684193,0.00030000000000000003,69,3.0,0.0010438748479528748,LightGBM,vanilla_volume_assisted,1
2022-11-27 00:00:00+00:00,-0.0001,0.0,0.0001,0,1.0,-9.999500016666385e-05,LightGBM,vanilla_volume_assisted,1
2022-11-28 00:00:00+00:00,0.002357486167523702,0.0027574861675237023,0.0004,8,4.0,0.0023602672230427224,LightGBM,vanilla_volume_assisted,1
2022-11-29 00:00:00+00:00,-0.0012334201877242333,-0.000833420187724233,0.0004,80,4.0,-0.0012326598376869446,LightGBM,vanilla_volume_assisted,1
2022-11-30 00:00:00+00:00,-0.009560021781327343,-0.009160021781327342,0.0004,77,4.0,-0.009514470047190637,LightGBM,vanilla_volume_assisted,1
2022-12-01 00:00:00+00:00,0.011740338793664151,0.01214033879366415,0.0004,52,4.0,0.011809527070650416,LightGBM,vanilla_volume_assisted,1
2022-12-02 00:00:00+00:00,-0.0020228281875740457,-0.0017228281875740455,0.00030000000000000003,82,3.0,-0.002020783649451241,LightGBM,vanilla_volume_assisted,1
2022-12-04 00:00:00+00:00,-0.0002945125460550093,-9.45125460550093e-05,0.0002,1,2.0,-0.0002944691814923406,LightGBM,vanilla_volume_assisted,1
2022-12-05 00:00:00+00:00,-0.002310315866031104,-0.002010315866031104,0.00030000000000000003,11,3.0,-0.0023076491403855037,LightGBM,vanilla_volume_assisted,1
2022-12-06 00:00:00+00:00,-0.00030716783352717313,9.283216647282722e-05,0.0004,80,4.0,-0.00030712066231819435,LightGBM,vanilla_volume_assisted,1
2022-12-07 00:00:00+00:00,-0.006580417628222469,-0.0061804176282224685,0.0004,77,4.0,-0.006558814092877174,LightGBM,vanilla_volume_assisted,1
2022-12-08 00:00:00+00:00,-0.004309644938829643,-0.003909644938829644,0.0004,79,4.0,-0.004300371745253662,LightGBM,vanilla_volume_assisted,1
2022-12-09 00:00:00+00:00,0.002419283684023027,0.002819283684023027,0.0004,8,4.0,0.0024222125122073113,LightGBM,vanilla_volume_assisted,1
2022-12-11 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-12 00:00:00+00:00,-0.005396775204194974,-0.004996775204194974,0.0004,76,4.0,-0.005382238774596537,LightGBM,vanilla_volume_assisted,1
2022-12-13 00:00:00+00:00,-0.02116113108326655,-0.02076113108326655,0.0004,55,4.0,-0.020938805331897736,LightGBM,vanilla_volume_assisted,1
2022-12-14 00:00:00+00:00,0.0029512804377331723,0.003351280437733172,0.0004,77,4.0,0.0029556397533101464,LightGBM,vanilla_volume_assisted,1
2022-12-15 00:00:00+00:00,-0.0072383314190163995,-0.0070383314190164,0.0002,11,2.0,-0.007212197790787189,LightGBM,vanilla_volume_assisted,1
2022-12-16 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-18 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-19 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-20 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-21 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-22 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-23 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-26 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-27 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-28 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-29 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2022-12-30 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,1
2023-01-02 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-03 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-04 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-05 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-06 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-08 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-09 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-10 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-11 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-12 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-13 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-15 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-16 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-17 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-18 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-19 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-20 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-22 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-23 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-24 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-25 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-26 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-27 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-29 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-30 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-01-31 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-01 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-02 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-03 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-05 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-06 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-07 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-08 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-09 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-10 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-12 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-13 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-14 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-15 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-16 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-17 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-19 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-20 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-21 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-22 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-23 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-24 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-26 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-27 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-02-28 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-01 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-02 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-03 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-05 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-06 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-07 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-08 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-09 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-10 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-12 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-13 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-14 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-15 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-16 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-17 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-19 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-20 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-21 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-22 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-23 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-24 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-26 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-27 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-28 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-29 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-30 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-03-31 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-02 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-03 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-04 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-05 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-06 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-09 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-10 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-11 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-12 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-13 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-14 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-16 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-17 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-18 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-19 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-20 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-21 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-23 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-24 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-25 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-26 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-27 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-28 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-04-30 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-05-01 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-05-02 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-05-03 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
2023-05-04 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,vanilla_volume_assisted,2
